Order_ID,Size,Machine,Processing_Time,Finish_Time
49278,80,C,35.0,540444.3772440775
49279,48,B,15.4,540430.0000000031
49280,84,C,33.80952380952381,540478.186767887
49281,73,B,67.9,540497.9000000032
49282,62,C,42.25806451612903,540520.4448324031
49283,38,A,77.2,540486.6500000015
49284,82,C,34.390243902439025,540554.8350763055
49285,77,B,87.9,540585.8000000032
49286,75,C,36.66666666666667,540591.5017429722
49287,87,C,32.98850574712644,540624.4902487193
49288,65,B,37.5,540623.3000000032
49289,92,C,31.73913043478261,540656.2293791542
49290,18,A,21.2,540507.8500000015
49291,31,A,53.050000000000004,540560.9000000015
49292,16,A,17.8,540578.7000000016
49293,66,B,40.6,540663.9000000032
49294,91,C,31.978021978021978,540688.2074011322
49295,80,C,35.0,540723.2074011322
49296,28,A,44.2,540622.9000000015
49297,48,B,15.4,540679.3000000032
49298,96,C,30.833333333333332,540754.0407344656
49299,5,A,6.25,540629.1500000015
49300,25,A,36.25,540665.4000000015
49301,71,B,59.1,540738.4000000032
49302,49,B,15.1,540753.5000000031
49303,3,A,5.45,540670.8500000015
49304,88,C,32.72727272727273,540786.7680071929
49305,9,A,9.05,540679.9000000015
49306,25,A,36.25,540716.1500000015
49307,18,A,21.2,540737.3500000015
49308,64,B,34.6,540788.1000000031
49309,32,A,56.2,540793.5500000014
49310,56,B,18.6,540806.7000000031
49311,64,C,41.25,540828.0180071929
49312,65,B,37.5,540844.2000000031
49313,84,C,33.80952380952381,540861.8275310023
49314,3,A,5.45,540799.0000000014
49315,56,B,18.6,540862.8000000031
49316,60,B,25.0,540887.8000000031
49317,13,A,13.450000000000001,540812.4500000014
49318,94,C,31.27659574468085,540893.104126747
49319,75,C,36.66666666666667,540929.7707934136
49320,97,C,30.61855670103093,540960.3893501146
49321,87,C,32.98850574712644,540993.3778558618
49322,55,B,17.5,540905.3000000031
49323,55,B,17.5,540922.8000000031
49324,40,A,85.0,540897.4500000014
49325,3,A,5.45,540902.9000000013
49326,73,B,67.9,540990.7000000031
49327,95,C,31.05263157894737,541024.4304874408
49328,63,B,31.900000000000002,541022.6000000031
49329,30,A,50.0,540952.9000000013
49330,35,A,66.25,541019.1500000013
49331,13,A,13.450000000000001,541032.6000000013
49332,89,C,32.47191011235955,541056.9023975531
49333,72,B,63.400000000000006,541086.0000000031
49334,12,A,12.2,541044.8000000012
49335,90,C,32.22222222222222,541089.1246197753
49336,99,C,30.2020202020202,541119.3266399774
49337,22,A,29.200000000000003,541074.0000000012
49338,15,A,16.25,541090.2500000012
49339,31,B,51.1,541137.1000000031
49340,36,A,69.8,541160.0500000012
49341,68,C,39.41176470588235,541158.7384046833
49342,50,B,15.0,541152.1000000031
49343,39,B,27.1,541179.2000000031
49344,51,B,15.1,541194.3000000031
49345,92,C,31.73913043478261,541190.4775351181
49346,59,B,23.1,541217.400000003
49347,17,A,19.450000000000003,541179.5000000012
49348,84,C,33.80952380952381,541224.2870589276
49349,38,B,29.4,541246.8000000031
49350,66,C,40.303030303030305,541264.5900892306
49351,58,B,21.4,541268.2000000031
49352,66,C,40.303030303030305,541304.8931195335
49353,8,A,8.2,541187.7000000011
49354,66,B,40.6,541308.8000000031
49355,32,A,56.2,541243.9000000011
49356,95,C,31.05263157894737,541335.9457511125
49357,11,A,11.05,541254.9500000011
49358,30,A,50.0,541304.9500000011
49359,35,B,37.5,541346.3000000031
49360,45,B,17.5,541363.8000000031
49361,49,B,15.1,541378.900000003
49362,32,A,56.2,541361.1500000011
49363,72,C,37.77777777777778,541373.7235288903
49364,49,B,15.1,541394.000000003
49365,66,C,40.303030303030305,541414.0265591933
49366,16,A,17.8,541378.9500000011
49367,49,B,15.1,541409.100000003
49368,3,A,5.45,541384.4000000011
49369,41,B,23.1,541432.200000003
49370,40,B,25.0,541457.200000003
49371,42,C,57.61904761904762,541471.6456068123
49372,28,A,44.2,541428.600000001
49373,98,C,30.408163265306122,541502.0537700776
49374,86,C,33.25581395348837,541535.3095840311
49375,78,B,93.4,541550.600000003
49376,82,C,34.390243902439025,541569.6998279336
49377,75,C,36.66666666666667,541606.3664946002
49378,30,A,50.0,541478.600000001
49379,6,A,6.8,541485.4000000011
49380,66,B,40.6,541591.200000003
49381,86,C,33.25581395348837,541639.6223085537
49382,42,A,93.2,541578.600000001
49383,70,B,55.0,541646.200000003
49384,25,A,36.25,541614.850000001
49385,6,A,6.8,541621.6500000011
49386,91,C,31.978021978021978,541671.6003305317
49387,26,A,38.800000000000004,541660.4500000011
49388,95,C,31.05263157894737,541702.6529621107
49389,91,C,31.978021978021978,541734.6309840888
49390,28,A,44.2,541704.6500000011
49391,78,B,93.4,541739.600000003
49392,2,A,5.2,541709.850000001
49393,37,B,31.900000000000002,541771.500000003
49394,30,A,50.0,541759.850000001
49395,52,C,48.46153846153846,541783.0925225503
49396,76,C,36.315789473684205,541819.408312024
49397,11,A,11.05,541770.9000000011
49398,49,B,15.1,541786.600000003
49399,43,B,19.9,541806.500000003
49400,88,C,32.72727272727273,541852.1355847513
49401,4,A,5.8,541776.7000000011
49402,65,B,37.5,541844.000000003
49403,88,C,32.72727272727273,541884.8628574786
49404,35,A,66.25,541842.9500000011
49405,20,A,25.0,541867.9500000011
49406,50,B,15.0,541859.000000003
49407,74,C,37.02702702702703,541921.8898845055
49408,76,B,82.60000000000001,541941.600000003
49409,78,C,35.64102564102564,541957.5309101465
49410,14,A,14.8,541882.7500000012
49411,55,B,17.5,541959.100000003
49412,57,B,19.9,541979.000000003
49413,49,B,15.1,541994.100000003
49414,3,A,5.45,541888.2000000011
49415,87,C,32.98850574712644,541990.5194158937
49416,96,C,30.833333333333332,542021.3527492271
49417,52,B,15.4,542009.500000003
49418,67,B,43.900000000000006,542053.400000003
49419,67,C,39.85074626865672,542061.2034954957
49420,22,A,29.200000000000003,541917.4000000011
49421,28,A,44.2,541961.600000001
49422,2,A,5.2,541966.800000001
49423,7,A,7.45,541974.2500000009
49424,20,A,25.0,541999.2500000009
49425,27,A,41.45,542040.7000000009
49426,50,B,15.0,542068.400000003
49427,50,B,15.0,542083.400000003
49428,29,A,47.050000000000004,542087.7500000009
49429,56,B,18.6,542102.000000003
49430,53,C,47.735849056603776,542108.9393445523
49431,23,A,31.450000000000003,542119.2000000009
49432,12,A,12.2,542131.4000000008
49433,20,A,25.0,542156.4000000008
49434,88,C,32.72727272727273,542141.6666172796
49435,75,C,36.66666666666667,542178.3332839463
49436,14,A,14.8,542171.2000000009
49437,14,A,14.8,542186.0000000009
49438,57,B,19.9,542121.900000003
49439,34,B,40.6,542162.500000003
49440,76,C,36.315789473684205,542214.64907342
49441,28,B,63.400000000000006,542225.900000003
49442,18,A,21.2,542207.2000000009
49443,72,C,37.77777777777778,542252.4268511977
49444,44,B,18.6,542244.500000003
49445,65,B,37.5,542282.000000003
49446,7,A,7.45,542214.6500000008
49447,28,A,44.2,542258.8500000008
49448,50,B,15.0,542297.000000003
49449,17,A,19.450000000000003,542278.3000000007
49450,12,A,12.2,542290.5000000007
49451,69,C,38.98550724637681,542291.4123584441
49452,76,C,36.315789473684205,542327.7281479178
49453,77,C,35.97402597402598,542363.7021738918
49454,18,A,21.2,542311.7000000007
49455,11,A,11.05,542322.7500000007
49456,92,C,31.73913043478261,542395.4413043266
49457,86,C,33.25581395348837,542428.6971182801
49458,41,B,23.1,542320.100000003
49459,29,A,47.050000000000004,542369.8000000007
49460,51,B,15.1,542335.200000003
49461,12,A,12.2,542382.0000000007
49462,47,B,15.9,542351.100000003
49463,82,C,34.390243902439025,542463.0873621826
49464,34,B,40.6,542391.700000003
49465,11,A,11.05,542393.0500000007
49466,81,C,34.691358024691354,542497.7787202073
49467,12,A,12.2,542405.2500000007
49468,1,A,5.05,542410.3000000007
49469,41,B,23.1,542414.800000003
49470,29,A,47.050000000000004,542457.3500000008
49471,67,B,43.900000000000006,542458.700000003
49472,20,A,25.0,542482.3500000008
49473,77,C,35.97402597402598,542533.7527461813
49474,31,B,51.1,542509.800000003
49475,66,B,40.6,542550.4000000029
49476,2,A,5.2,542487.5500000007
49477,55,B,17.5,542567.9000000029
49478,91,C,31.978021978021978,542565.7307681594
49479,53,B,15.9,542583.800000003
49480,100,C,30.0,542595.7307681594
49481,70,C,38.57142857142857,542634.3021967309
49482,97,C,30.61855670103093,542664.9207534319
49483,62,B,29.4,542613.200000003
49484,68,B,47.4,542660.600000003
49485,4,A,5.8,542493.3500000008
49486,66,B,40.6,542701.200000003
49487,49,A,125.05000000000001,542618.4000000008
49488,19,A,23.05,542641.4500000009
49489,77,C,35.97402597402598,542700.8947794059
49490,19,A,23.05,542664.5000000009
49491,44,B,18.6,542719.800000003
49492,73,C,37.397260273972606,542738.2920396798
49493,61,B,27.1,542746.9000000029
49494,3,A,5.45,542669.9500000009
49495,18,A,21.2,542691.1500000008
49496,79,C,35.31645569620253,542773.6084953761
49497,36,A,69.8,542760.9500000009
49498,82,C,34.390243902439025,542807.9987392785
49499,26,A,38.800000000000004,542799.7500000009
49500,60,B,25.0,542771.9000000029
49501,69,B,51.1,542823.0000000029
49502,73,C,37.397260273972606,542845.3959995524
49503,90,C,32.22222222222222,542877.6182217747
49504,76,B,82.60000000000001,542905.6000000029
49505,92,C,31.73913043478261,542909.3573522095
49506,9,A,9.05,542808.800000001
49507,80,C,35.0,542944.3573522095
49508,38,A,77.2,542886.0000000009
49509,14,A,14.8,542900.800000001
49510,72,B,63.400000000000006,542969.0000000029
49511,56,B,18.6,542987.6000000029
49512,77,C,35.97402597402598,542980.3313781836
49513,92,C,31.73913043478261,543012.0705086184
49514,43,A,97.45,542998.2500000009
49515,90,C,32.22222222222222,543044.2927308406
49516,61,B,27.1,543014.7000000029
49517,15,A,16.25,543014.5000000009
49518,89,C,32.47191011235955,543076.7646409529
49519,20,A,25.0,543039.5000000009
49520,80,C,35.0,543111.7646409529
49521,6,A,6.8,543046.300000001
49522,34,B,40.6,543055.3000000028
49523,50,B,15.0,543070.3000000028
49524,20,A,25.0,543071.300000001
49525,97,C,30.61855670103093,543142.3831976539
49526,30,A,50.0,543121.300000001
49527,29,B,59.1,543129.4000000028
49528,8,A,8.2,543129.5000000009
49529,28,A,44.2,543173.7000000009
49530,39,B,27.1,543156.5000000028
49531,48,B,15.4,543171.9000000028
49532,44,B,18.6,543190.5000000028
49533,82,C,34.390243902439025,543176.7734415564
49534,33,A,59.45,543233.1500000008
49535,84,C,33.80952380952381,543210.5829653658
49536,9,A,9.05,543242.2000000009
49537,60,B,25.0,543215.5000000028
49538,38,B,29.4,543244.9000000028
49539,13,A,13.450000000000001,543255.6500000008
49540,32,C,72.5,543283.0829653658
49541,5,A,6.25,543261.9000000008
49542,62,B,29.4,543274.3000000028
49543,42,B,21.4,543295.7000000029
49544,24,A,33.8,543295.7000000009
49545,80,C,35.0,543318.0829653658
49546,22,A,29.200000000000003,543324.9000000008
49547,76,C,36.315789473684205,543354.3987548396
49548,79,C,35.31645569620253,543389.7152105358
49549,1,A,5.05,543329.9500000009
49550,65,B,37.5,543333.2000000029
49551,1,A,5.05,543335.0000000009
49552,26,A,38.800000000000004,543373.800000001
49553,97,C,30.61855670103093,543420.3337672368
49554,9,A,9.05,543382.850000001
49555,32,B,47.4,543380.6000000029
49556,54,B,16.6,543397.2000000029
49557,7,A,7.45,543390.300000001
49558,6,A,6.8,543397.100000001
49559,40,B,25.0,543422.2000000029
49560,68,C,39.41176470588235,543459.7455319427
49561,3,A,5.45,543402.550000001
49562,53,B,15.9,543438.1000000029
49563,95,C,31.05263157894737,543490.7981635217
49564,96,C,30.833333333333332,543521.631496855
49565,36,A,69.8,543472.350000001
49566,11,A,11.05,543483.4000000011
49567,98,C,30.408163265306122,543552.0396601204
49568,80,B,105.0,543543.1000000029
49569,65,B,37.5,543580.6000000029
49570,39,A,81.05,543564.4500000011
49571,26,A,38.800000000000004,543603.2500000012
49572,13,A,13.450000000000001,543616.7000000011
49573,79,C,35.31645569620253,543587.3561158166
49574,38,B,29.4,543610.0000000029
49575,51,B,15.1,543625.1000000029
49576,22,A,29.200000000000003,543645.9000000011
49577,81,C,34.691358024691354,543622.0474738413
49578,60,B,25.0,543650.1000000029
49579,78,C,35.64102564102564,543657.6884994823
49580,78,C,35.64102564102564,543693.3295251234
49581,29,A,47.050000000000004,543692.9500000011
49582,7,A,7.45,543700.4000000011
49583,99,C,30.2020202020202,543723.5315453254
49584,50,B,15.0,543665.1000000029
49585,90,C,32.22222222222222,543755.7537675477
49586,7,A,7.45,543707.850000001
49587,6,A,6.8,543714.6500000011
49588,30,B,55.0,543720.1000000029
49589,89,C,32.47191011235955,543788.22567766
49590,67,B,43.900000000000006,543764.0000000029
49591,36,A,69.8,543784.4500000011
49592,51,B,15.1,543779.1000000029
49593,31,B,51.1,543830.2000000029
49594,11,A,11.05,543795.5000000012
49595,1,A,5.05,543800.5500000012
49596,5,A,6.25,543806.8000000012
49597,36,C,65.55555555555556,543853.7812332155
49598,30,A,50.0,543856.8000000012
49599,27,B,67.9,543898.1000000029
49600,97,C,30.61855670103093,543884.3997899165
49601,60,B,25.0,543923.1000000029
49602,48,C,51.666666666666664,543936.0664565831
49603,92,C,31.73913043478261,543967.8055870179
49604,54,B,16.6,543939.7000000029
49605,6,A,6.8,543863.6000000013
49606,16,A,17.8,543881.4000000013
49607,97,C,30.61855670103093,543998.4241437189
49608,94,C,31.27659574468085,544029.7007394636
49609,63,B,31.900000000000002,543971.6000000029
49610,29,A,47.050000000000004,543928.4500000014
49611,4,A,5.8,543934.2500000014
49612,3,A,5.45,543939.7000000014
49613,74,B,72.6,544044.2000000029
49614,100,C,30.0,544059.7007394636
49615,6,A,6.8,543946.5000000014
49616,35,A,66.25,544012.7500000014
49617,6,A,6.8,544019.5500000014
49618,85,C,33.529411764705884,544093.2301512283
49619,33,A,59.45,544079.0000000014
49620,4,A,5.8,544084.8000000014
49621,71,B,59.1,544103.3000000028
49622,39,B,27.1,544130.4000000028
49623,96,C,30.833333333333332,544124.0634845616
49624,76,C,36.315789473684205,544160.3792740353
49625,84,C,33.80952380952381,544194.1887978448
49626,62,B,29.4,544159.8000000028
49627,25,A,36.25,544121.0500000014
49628,69,B,51.1,544210.9000000028
49629,64,C,41.25,544235.4387978448
49630,50,B,15.0,544225.9000000028
49631,78,C,35.64102564102564,544271.0798234858
49632,39,A,81.05,544202.1000000015
49633,20,A,25.0,544227.1000000015
49634,37,B,31.900000000000002,544257.8000000028
49635,61,B,27.1,544284.9000000028
49636,85,C,33.529411764705884,544304.6092352505
49637,63,B,31.900000000000002,544316.8000000028
49638,95,C,31.05263157894737,544335.6618668295
49639,56,B,18.6,544335.4000000028
49640,92,C,31.73913043478261,544367.4009972643
49641,97,C,30.61855670103093,544398.0195539653
49642,22,A,29.200000000000003,544256.3000000014
49643,22,A,29.200000000000003,544285.5000000014
49644,64,B,34.6,544370.0000000028
49645,13,A,13.450000000000001,544298.9500000014
49646,59,B,23.1,544393.1000000028
49647,51,B,15.1,544408.2000000027
49648,60,B,25.0,544433.2000000027
49649,44,A,101.80000000000001,544400.7500000014
49650,25,A,36.25,544437.0000000014
49651,91,C,31.978021978021978,544429.9975759434
49652,60,B,25.0,544458.2000000027
49653,68,C,39.41176470588235,544469.4093406493
49654,100,C,30.0,544499.4093406493
49655,90,C,32.22222222222222,544531.6315628715
49656,73,B,67.9,544526.1000000028
49657,92,C,31.73913043478261,544563.3706933063
49658,24,A,33.8,544470.8000000014
49659,6,A,6.8,544477.6000000015
49660,21,A,27.05,544504.6500000015
49661,62,B,29.4,544555.5000000028
49662,25,A,36.25,544540.9000000015
49663,18,A,21.2,544562.1000000015
49664,52,B,15.4,544570.9000000028
49665,41,B,23.1,544594.0000000028
49666,25,A,36.25,544598.3500000015
49667,44,B,18.6,544612.6000000028
49668,66,C,40.303030303030305,544603.6737236093
49669,18,A,21.2,544619.5500000014
49670,25,A,36.25,544655.8000000014
49671,18,A,21.2,544677.0000000014
49672,19,A,23.05,544700.0500000014
49673,91,C,31.978021978021978,544635.6517455874
49674,54,B,16.6,544629.2000000027
49675,10,A,10.0,544710.0500000014
49676,69,C,38.98550724637681,544674.6372528337
49677,3,A,5.45,544715.5000000014
49678,61,B,27.1,544656.3000000027
49679,5,A,6.25,544721.7500000014
49680,94,C,31.27659574468085,544705.9138485783
49681,64,B,34.6,544690.9000000027
49682,21,A,27.05,544748.8000000014
49683,42,B,21.4,544712.3000000027
49684,8,A,8.2,544757.0000000014
49685,19,A,23.05,544780.0500000014
49686,3,A,5.45,544785.5000000014
49687,31,B,51.1,544763.4000000027
49688,81,C,34.691358024691354,544740.6052066031
49689,26,A,38.800000000000004,544824.3000000014
49690,2,A,5.2,544829.5000000014
49691,91,C,31.978021978021978,544772.5832285811
49692,64,B,34.6,544798.0000000027
49693,9,A,9.05,544838.5500000014
49694,65,C,40.769230769230774,544813.3524593504
49695,82,C,34.390243902439025,544847.7427032528
49696,98,C,30.408163265306122,544878.1508665181
49697,7,A,7.45,544846.0000000014
49698,45,B,17.5,544815.5000000027
49699,42,B,21.4,544836.9000000027
49700,7,A,7.45,544853.4500000014
49701,25,A,36.25,544889.7000000014
49702,1,A,5.05,544894.7500000014
49703,11,A,11.05,544905.8000000014
49704,27,B,67.9,544904.8000000027
49705,77,C,35.97402597402598,544914.1248924922
49706,71,C,38.16901408450704,544952.2939065767
49707,51,B,15.1,544919.9000000027
49708,36,B,34.6,544954.5000000027
49709,73,C,37.397260273972606,544989.6911668506
49710,3,A,5.45,544911.2500000014
49711,94,C,31.27659574468085,545020.9677625953
49712,56,B,18.6,544973.1000000027
49713,13,A,13.450000000000001,544924.7000000014
49714,46,B,16.6,544989.7000000026
49715,60,B,25.0,545014.7000000026
49716,88,C,32.72727272727273,545053.6950353226
49717,52,B,15.4,545030.1000000027
49718,10,A,10.0,544934.7000000014
49719,26,A,38.800000000000004,544973.5000000014
49720,74,C,37.02702702702703,545090.7220623496
49721,14,A,14.8,544988.3000000014
49722,16,A,17.8,545006.1000000015
49723,38,B,29.4,545059.5000000027
49724,49,B,15.1,545074.6000000027
49725,65,B,37.5,545112.1000000027
49726,6,A,6.8,545012.9000000015
49727,73,C,37.397260273972606,545128.1193226235
49728,37,A,73.45,545086.3500000015
49729,75,C,36.66666666666667,545164.7859892901
49730,86,C,33.25581395348837,545198.0418032436
49731,17,A,19.450000000000003,545105.8000000014
49732,46,B,16.6,545128.7000000026
49733,6,A,6.8,545112.6000000015
49734,37,B,31.900000000000002,545160.6000000027
49735,54,B,16.6,545177.2000000026
49736,96,C,30.833333333333332,545228.875136577
49737,88,C,32.72727272727273,545261.6024093042
49738,47,B,15.9,545193.1000000027
49739,46,B,16.6,545209.7000000026
49740,3,A,5.45,545118.0500000014
49741,95,C,31.05263157894737,545292.6550408832
49742,70,B,55.0,545264.7000000026
49743,3,A,5.45,545123.5000000014
49744,89,C,32.47191011235955,545325.1269509955
49745,20,A,25.0,545148.5000000014
49746,95,C,31.05263157894737,545356.1795825745
49747,85,C,33.529411764705884,545389.7089943392
49748,76,B,82.60000000000001,545347.3000000026
49749,37,A,73.45,545221.9500000014
49750,66,B,40.6,545387.9000000026
49751,74,C,37.02702702702703,545426.7360213662
49752,22,A,29.200000000000003,545251.1500000013
49753,1,A,5.05,545256.2000000014
49754,36,A,69.8,545326.0000000014
49755,23,A,31.450000000000003,545357.4500000014
49756,78,C,35.64102564102564,545462.3770470072
49757,53,B,15.9,545403.8000000026
49758,67,B,43.900000000000006,545447.7000000026
49759,31,A,53.050000000000004,545410.5000000014
49760,100,C,30.0,545492.3770470072
49761,36,A,69.8,545480.3000000014
49762,73,B,67.9,545515.6000000027
49763,24,A,33.8,545514.1000000015
49764,80,C,35.0,545527.3770470072
49765,51,B,15.1,545530.7000000026
49766,59,B,23.1,545553.8000000026
49767,37,B,31.900000000000002,545585.7000000026
49768,20,A,25.0,545539.1000000015
49769,56,C,45.714285714285715,545573.0913327215
49770,18,A,21.2,545560.3000000014
49771,37,B,31.900000000000002,545617.6000000027
49772,35,A,66.25,545626.5500000014
49773,48,C,51.666666666666664,545624.7579993882
49774,19,A,23.05,545649.6000000015
49775,91,C,31.978021978021978,545656.7360213662
49776,44,B,18.6,545636.2000000026
49777,98,C,30.408163265306122,545687.1441846315
49778,45,B,17.5,545653.7000000026
49779,44,B,18.6,545672.3000000026
49780,64,B,34.6,545706.9000000026
49781,45,B,17.5,545724.4000000026
49782,34,A,62.800000000000004,545712.4000000015
49783,80,C,35.0,545722.1441846315
49784,28,A,44.2,545756.6000000015
49785,37,B,31.900000000000002,545756.3000000026
49786,38,C,62.63157894736842,545784.775763579
49787,73,C,37.397260273972606,545822.1730238529
49788,16,A,17.8,545774.4000000015
49789,22,A,29.200000000000003,545803.6000000015
49790,63,B,31.900000000000002,545788.2000000026
49791,22,A,29.200000000000003,545832.8000000014
49792,23,A,31.450000000000003,545864.2500000014
49793,59,B,23.1,545811.3000000026
49794,84,C,33.80952380952381,545855.9825476623
49795,1,A,5.05,545869.3000000014
49796,53,B,15.9,545827.2000000026
49797,45,B,17.5,545844.7000000026
49798,90,C,32.22222222222222,545888.2047698846
49799,64,B,34.6,545879.3000000026
49800,61,B,27.1,545906.4000000026
49801,30,A,50.0,545919.3000000014
49802,12,A,12.2,545931.5000000014
49803,83,C,34.096385542168676,545922.3011554268
49804,13,A,13.450000000000001,545944.9500000014
49805,15,A,16.25,545961.2000000014
49806,68,B,47.4,545953.8000000026
49807,58,C,44.48275862068966,545966.7839140474
49808,40,B,25.0,545978.8000000026
49809,30,A,50.0,546011.2000000014
49810,26,A,38.800000000000004,546050.0000000014
49811,8,A,8.2,546058.2000000014
49812,91,C,31.978021978021978,545998.7619360255
49813,71,C,38.16901408450704,546036.93095011
49814,60,B,25.0,546003.8000000026
49815,4,A,5.8,546064.0000000014
49816,10,A,10.0,546074.0000000014
49817,37,B,31.900000000000002,546035.7000000026
49818,95,C,31.05263157894737,546067.983581689
49819,21,A,27.05,546101.0500000014
49820,94,C,31.27659574468085,546099.2601774336
49821,80,C,35.0,546134.2601774336
49822,94,C,31.27659574468085,546165.5367731783
49823,63,B,31.900000000000002,546067.6000000027
49824,92,C,31.73913043478261,546197.2759036131
49825,4,A,5.8,546106.8500000015
49826,98,C,30.408163265306122,546227.6840668784
49827,53,B,15.9,546083.5000000027
49828,90,B,175.0,546258.5000000027
49829,11,A,11.05,546117.9000000015
49830,18,A,21.2,546139.1000000015
49831,19,A,23.05,546162.1500000015
49832,90,C,32.22222222222222,546259.9062891006
49833,42,A,93.2,546255.3500000015
49834,22,A,29.200000000000003,546284.5500000014
49835,90,C,32.22222222222222,546292.1285113229
49836,63,B,31.900000000000002,546290.4000000027
49837,53,B,15.9,546306.3000000027
49838,15,A,16.25,546300.8000000014
49839,92,C,31.73913043478261,546323.8676417577
49840,33,B,43.900000000000006,546350.2000000027
49841,12,A,12.2,546313.0000000014
49842,72,C,37.77777777777778,546361.6454195355
49843,24,A,33.8,546346.8000000014
49844,14,A,14.8,546361.6000000015
49845,54,B,16.6,546366.8000000027
49846,3,A,5.45,546367.0500000014
49847,13,A,13.450000000000001,546380.5000000014
49848,56,B,18.6,546385.4000000027
49849,82,C,34.390243902439025,546396.0356634379
49850,8,A,8.2,546388.7000000014
49851,55,B,17.5,546402.9000000027
49852,89,C,32.47191011235955,546428.5075735502
49853,55,B,17.5,546420.4000000027
49854,68,B,47.4,546467.8000000027
49855,95,C,31.05263157894737,546459.5602051292
49856,100,C,30.0,546489.5602051292
49857,68,B,47.4,546515.2000000027
49858,70,C,38.57142857142857,546528.1316337007
49859,8,A,8.2,546396.9000000013
49860,19,A,23.05,546419.9500000014
49861,95,C,31.05263157894737,546559.1842652797
49862,44,A,101.80000000000001,546521.7500000014
49863,47,B,15.9,546531.1000000028
49864,50,B,15.0,546546.1000000028
49865,55,B,17.5,546563.6000000028
49866,53,B,15.9,546579.5000000028
49867,57,B,19.9,546599.4000000028
49868,56,C,45.714285714285715,546604.898550994
49869,45,B,17.5,546616.9000000028
49870,45,A,106.25,546628.0000000014
49871,32,B,47.4,546664.3000000028
49872,43,C,56.51162790697674,546661.4101789009
49873,90,C,32.22222222222222,546693.6324011232
49874,20,A,25.0,546653.0000000014
49875,74,C,37.02702702702703,546730.6594281502
49876,12,A,12.2,546665.2000000014
49877,25,A,36.25,546701.4500000014
49878,20,A,25.0,546726.4500000014
49879,34,B,40.6,546704.9000000028
49880,21,A,27.05,546753.5000000014
49881,61,B,27.1,546732.0000000028
49882,80,C,35.0,546765.6594281502
49883,41,B,23.1,546755.1000000028
49884,30,A,50.0,546803.5000000014
49885,46,B,16.6,546771.7000000027
49886,83,C,34.096385542168676,546799.7558136923
49887,61,B,27.1,546798.8000000027
49888,8,A,8.2,546811.7000000014
49889,41,B,23.1,546821.9000000027
49890,82,C,34.390243902439025,546834.1460575948
49891,70,C,38.57142857142857,546872.7174861663
49892,64,B,34.6,546856.5000000027
49893,35,A,66.25,546877.9500000014
49894,98,C,30.408163265306122,546903.1256494316
49895,86,C,33.25581395348837,546936.3814633851
49896,22,A,29.200000000000003,546907.1500000013
49897,75,B,77.5,546934.0000000027
49898,12,A,12.2,546919.3500000013
49899,49,B,15.1,546949.1000000027
49900,71,C,38.16901408450704,546974.5504774696
49901,86,C,33.25581395348837,547007.806291423
49902,35,A,66.25,546985.6000000013
49903,26,B,72.6,547021.7000000026
49904,95,C,31.05263157894737,547038.858923002
49905,16,A,17.8,547003.4000000013
49906,18,A,21.2,547024.6000000013
49907,93,C,31.50537634408602,547070.3642993461
49908,59,B,23.1,547044.8000000026
49909,44,B,18.6,547063.4000000026
49910,32,A,56.2,547080.8000000012
49911,35,B,37.5,547100.9000000026
49912,74,C,37.02702702702703,547107.3913263731
49913,65,B,37.5,547138.4000000026
49914,2,A,5.2,547086.0000000012
49915,90,C,32.22222222222222,547139.6135485953
49916,34,A,62.800000000000004,547148.8000000012
49917,84,C,33.80952380952381,547173.4230724048
49918,75,C,36.66666666666667,547210.0897390714
49919,39,B,27.1,547165.5000000026
49920,53,B,15.9,547181.4000000026
49921,69,B,51.1,547232.5000000026
49922,9,A,9.05,547157.8500000013
49923,61,C,42.78688524590164,547252.8766243174
49924,27,A,41.45,547199.3000000012
49925,39,B,27.1,547259.6000000025
49926,3,A,5.45,547204.7500000012
49927,31,A,53.050000000000004,547257.8000000012
49928,1,A,5.05,547262.8500000013
49929,37,B,31.900000000000002,547291.5000000026
49930,28,A,44.2,547307.0500000012
49931,18,A,21.2,547328.2500000012
49932,81,C,34.691358024691354,547287.5679823421
49933,9,A,9.05,547337.3000000012
49934,51,B,15.1,547306.6000000025
49935,84,C,33.80952380952381,547321.3775061516
49936,12,A,12.2,547349.5000000012
49937,77,C,35.97402597402598,547357.3515321256
49938,72,B,63.400000000000006,547370.0000000026
49939,44,B,18.6,547388.6000000025
49940,81,C,34.691358024691354,547392.0428901503
49941,61,B,27.1,547415.7000000025
49942,85,C,33.529411764705884,547425.572301915
49943,20,A,25.0,547374.5000000012
49944,96,C,30.833333333333332,547456.4056352484
49945,16,A,17.8,547392.3000000012
49946,63,B,31.900000000000002,547447.6000000025
49947,57,B,19.9,547467.5000000026
49948,75,C,36.66666666666667,547493.072301915
49949,71,B,59.1,547526.6000000025
49950,54,C,47.03703703703704,547540.1093389521
49951,42,A,93.2,547485.5000000012
49952,39,B,27.1,547553.7000000025
49953,81,C,34.691358024691354,547574.8006969768
49954,77,C,35.97402597402598,547610.7747229509
49955,78,C,35.64102564102564,547646.4157485919
49956,16,A,17.8,547503.3000000012
49957,79,B,99.10000000000001,547652.8000000025
49958,81,C,34.691358024691354,547681.1071066166
49959,10,A,10.0,547513.3000000012
49960,10,A,10.0,547523.3000000012
49961,96,C,30.833333333333332,547711.94043995
