id,size
42413,50
42414,36
42415,8
42416,58
42417,6
42418,69
42419,92
42420,18
42421,63
42422,54
42423,5
42424,85
42425,99
42426,44
42427,55
42428,56
42429,99
42430,95
42431,64
42432,36
42433,80
42434,99
42435,48
42436,2
42437,50
42438,24
42439,43
42440,19
42441,86
42442,39
42443,86
42444,70
42445,37
42446,17
42447,6
42448,64
42449,87
42450,61
42451,81
42452,30
42453,84
42454,55
42455,88
42456,36
42457,48
42458,36
42459,61
42460,75
42461,95
42462,99
42463,93
42464,13
42465,1
42466,66
42467,44
42468,53
42469,64
42470,84
42471,27
42472,60
42473,13
42474,53
42475,95
42476,3
42477,76
42478,22
42479,9
42480,17
42481,12
42482,33
42483,65
42484,92
42485,4
42486,73
42487,68
42488,13
42489,74
42490,31
42491,27
42492,43
42493,81
42494,25
42495,72
42496,43
42497,49
42498,25
42499,5
42500,92
42501,19
42502,43
42503,18
42504,33
42505,32
42506,86
42507,20
42508,66
42509,1
42510,6
42511,50
42512,52
42513,89
42514,33
42515,24
42516,49
42517,44
42518,26
42519,85
42520,77
42521,40
42522,12
42523,22
42524,22
42525,84
42526,28
42527,49
42528,71
42529,12
42530,66
42531,22
42532,67
42533,93
42534,18
42535,75
42536,15
42537,6
42538,81
42539,21
42540,40
42541,51
42542,75
42543,74
42544,1
42545,73
42546,23
42547,6
42548,25
42549,6
42550,5
42551,79
42552,30
42553,43
42554,79
42555,46
42556,7
42557,1
42558,88
42559,40
42560,43
42561,14
42562,56
42563,16
42564,60
42565,38
42566,61
42567,91
42568,29
42569,88
42570,55
42571,5
42572,62
42573,13
42574,62
42575,53
42576,10
42577,36
42578,45
42579,81
42580,39
42581,80
42582,59
42583,89
42584,97
42585,28
42586,14
42587,97
42588,85
42589,57
42590,85
42591,31
42592,95
42593,3
42594,73
42595,17
42596,71
42597,39
42598,51
42599,51
42600,80
42601,91
42602,10
42603,58
42604,90
42605,43
42606,1
42607,87
42608,35
42609,66
42610,69
42611,19
42612,60
42613,4
42614,54
42615,52
42616,62
42617,93
42618,52
42619,26
42620,94
42621,81
42622,12
42623,59
42624,70
42625,54
42626,50
42627,21
42628,55
42629,50
42630,58
42631,10
42632,74
42633,15
42634,59
42635,33
42636,23
42637,84
42638,65
42639,83
42640,28
42641,70
42642,100
42643,3
42644,59
42645,74
42646,32
42647,37
42648,69
42649,34
42650,13
42651,47
42652,100
42653,60
42654,60
42655,71
42656,84
42657,12
42658,87
42659,62
42660,8
42661,100
42662,64
42663,15
42664,72
42665,71
42666,88
42667,72
42668,100
42669,93
42670,61
42671,34
42672,98
42673,86
42674,5
42675,16
42676,47
42677,29
42678,81
42679,30
42680,83
42681,54
42682,60
42683,79
42684,39
42685,25
42686,41
42687,70
42688,69
42689,10
42690,6
42691,8
42692,50
42693,74
42694,4
42695,84
42696,72
42697,30
42698,6
42699,68
42700,66
42701,66
42702,27
42703,26
42704,84
42705,73
42706,42
42707,92
42708,57
42709,17
42710,19
42711,71
42712,59
42713,25
42714,26
42715,97
42716,42
42717,21
42718,79
42719,63
42720,78
42721,45
42722,8
42723,7
42724,84
42725,63
42726,43
42727,88
42728,58
42729,20
42730,80
42731,99
42732,83
42733,38
42734,38
42735,53
42736,54
42737,16
42738,70
42739,83
42740,8
42741,56
42742,66
42743,23
42744,36
42745,48
42746,6
42747,42
42748,40
42749,56
42750,94
42751,80
42752,98
42753,56
42754,24
42755,31
42756,37
42757,15
42758,15
42759,49
42760,10
42761,26
42762,23
42763,54
42764,19
42765,32
42766,5
42767,31
42768,23
42769,23
42770,71
42771,14
42772,65
42773,64
42774,4
42775,50
42776,98
42777,24
42778,92
42779,46
42780,89
42781,97
42782,24
42783,48
42784,32
42785,10
42786,17
42787,70
42788,81
42789,25
42790,56
42791,24
42792,73
42793,54
42794,12
42795,45
42796,81
42797,76
42798,4
42799,89
42800,51
42801,2
42802,27
42803,36
42804,32
42805,77
42806,55
42807,44
42808,26
42809,97
42810,25
42811,13
42812,22
42813,31
42814,78
42815,91
42816,69
42817,84
42818,29
42819,46
42820,28
42821,50
42822,56
42823,37
42824,39
42825,58
42826,68
42827,52
42828,12
42829,46
42830,8
42831,12
42832,59
42833,91
42834,36
42835,84
42836,79
42837,30
42838,68
42839,39
42840,80
42841,89
42842,74
42843,60
42844,30
42845,99
42846,61
42847,29
42848,32
42849,20
42850,23
42851,24
42852,51
42853,31
42854,16
42855,69
42856,51
42857,85
42858,74
42859,20
42860,68
42861,23
42862,94
42863,88
42864,20
42865,98
42866,72
42867,98
42868,3
42869,46
42870,32
42871,69
42872,58
42873,43
42874,54
42875,40
42876,17
42877,21
42878,61
42879,72
42880,29
42881,40
42882,52
42883,65
42884,19
42885,31
42886,13
42887,74
42888,84
42889,82
42890,30
42891,44
42892,95
42893,2
42894,91
42895,70
42896,26
42897,19
42898,85
42899,78
42900,80
42901,82
42902,71
42903,100
42904,16
42905,63
42906,38
42907,90
42908,86
42909,79
42910,35
42911,6
42912,59
42913,96
42914,42
42915,51
42916,55
42917,48
42918,68
42919,19
42920,84
42921,24
42922,45
42923,78
42924,13
42925,26
42926,21
42927,40
42928,25
42929,76
42930,52
42931,83
42932,25
42933,6
42934,1
42935,86
42936,75
42937,66
42938,97
42939,53
42940,35
42941,12
42942,81
42943,19
42944,17
42945,38
42946,43
42947,59
42948,21
42949,97
42950,45
42951,5
42952,26
42953,30
42954,76
42955,97
42956,8
42957,97
42958,24
42959,34
42960,89
42961,99
42962,92
42963,71
42964,12
42965,8
42966,43
42967,46
42968,31
42969,7
42970,65
42971,16
42972,73
42973,94
42974,16
42975,85
42976,78
42977,41
42978,24
42979,75
42980,86
42981,92
42982,11
42983,58
42984,3
42985,18
42986,73
42987,25
42988,71
42989,68
42990,90
42991,72
42992,21
42993,13
42994,10
42995,52
42996,27
42997,27
42998,64
42999,100
43000,12
43001,96
43002,83
43003,51
43004,59
43005,56
43006,50
43007,93
43008,88
43009,52
43010,34
43011,82
43012,68
43013,37
43014,72
43015,82
43016,58
43017,21
43018,66
43019,67
43020,5
43021,82
43022,12
43023,27
43024,95
43025,26
43026,28
43027,60
43028,14
43029,8
43030,4
43031,59
43032,90
43033,81
43034,94
43035,91
43036,63
43037,90
43038,89
43039,55
43040,38
43041,96
43042,63
43043,62
43044,45
43045,58
43046,2
43047,15
43048,97
43049,67
43050,19
43051,56
43052,55
43053,88
43054,8
43055,13
43056,12
43057,81
43058,32
43059,81
43060,22
43061,63
43062,48
43063,1
43064,6
43065,66
43066,10
43067,25
43068,57
43069,14
43070,43
43071,90
43072,52
43073,64
43074,96
43075,81
43076,81
43077,64
43078,16
43079,87
43080,38
43081,88
43082,48
43083,54
43084,63
43085,74
43086,17
43087,45
43088,11
43089,69
43090,97
43091,53
43092,7
43093,47
43094,41
43095,88
43096,81
43097,91
43098,56
43099,79
43100,100
43101,97
43102,87
43103,61
43104,74
43105,98
43106,23
43107,83
43108,19
43109,90
43110,49
43111,80
43112,27
43113,73
43114,17
43115,40
43116,6
43117,1
43118,18
43119,90
43120,5
43121,96
43122,65
43123,20
43124,79
43125,17
43126,28
43127,21
43128,11
43129,86
43130,15
43131,15
43132,85
43133,26
43134,55
43135,87
43136,10
43137,62
43138,64
43139,28
43140,39
43141,87
43142,27
43143,67
43144,19
43145,18
43146,75
43147,21
43148,38
43149,36
43150,75
43151,44
43152,68
43153,41
43154,85
43155,21
43156,46
43157,62
43158,29
43159,78
43160,75
43161,30
43162,15
43163,17
43164,47
43165,30
43166,41
43167,97
43168,10
43169,55
43170,66
43171,19
43172,70
43173,23
43174,23
43175,77
43176,8
43177,48
43178,54
43179,21
43180,47
43181,72
43182,13
43183,48
43184,4
43185,64
43186,60
43187,100
43188,100
43189,43
43190,7
43191,55
43192,7
43193,59
43194,55
43195,86
43196,30
43197,90
43198,37
43199,54
43200,87
43201,13
43202,11
43203,94
43204,93
43205,38
43206,100
43207,7
43208,39
43209,62
43210,21
43211,48
43212,84
43213,81
43214,91
43215,43
43216,49
43217,79
43218,82
43219,44
43220,21
43221,91
43222,52
43223,2
43224,95
43225,66
43226,37
43227,4
43228,64
43229,4
43230,45
43231,84
43232,20
43233,94
43234,47
43235,2
43236,73
43237,40
43238,83
43239,58
43240,29
43241,78
43242,86
43243,28
43244,100
43245,64
43246,36
43247,10
43248,83
43249,67
43250,29
43251,24
43252,12
43253,37
43254,4
43255,94
43256,22
43257,75
43258,37
43259,40
43260,39
43261,100
43262,70
43263,69
43264,98
43265,8
43266,92
43267,92
43268,97
43269,88
43270,34
43271,15
43272,10
43273,50
43274,9
43275,22
43276,16
43277,21
43278,66
43279,77
43280,11
43281,30
43282,21
43283,75
43284,87
43285,93
43286,21
43287,56
43288,10
43289,61
43290,63
43291,99
43292,1
43293,67
43294,94
43295,20
43296,41
43297,70
43298,52
43299,63
43300,56
43301,51
43302,27
43303,42
43304,58
43305,6
43306,72
43307,59
43308,99
43309,94
43310,5
43311,59
43312,2
43313,64
43314,28
43315,55
43316,86
43317,79
43318,95
43319,58
43320,12
43321,65
43322,40
43323,29
43324,51
43325,99
43326,35
43327,36
43328,40
43329,7
43330,81
43331,67
43332,68
43333,72
43334,2
43335,2
43336,73
43337,59
43338,94
43339,58
43340,74
43341,100
43342,87
43343,52
43344,89
43345,84
43346,38
43347,49
43348,94
43349,74
43350,18
43351,98
43352,78
43353,71
43354,18
43355,15
43356,80
43357,58
43358,93
43359,91
43360,75
43361,22
43362,20
43363,56
43364,79
43365,43
43366,99
43367,63
43368,52
43369,12
43370,60
43371,56
43372,18
43373,69
43374,62
43375,62
43376,39
43377,8
43378,63
43379,40
43380,85
43381,88
43382,4
43383,32
43384,79
43385,9
43386,42
43387,80
43388,38
43389,74
43390,57
43391,14
43392,50
43393,11
43394,38
43395,51
43396,25
43397,56
43398,81
43399,86
43400,1
43401,76
43402,47
43403,43
43404,52
43405,38
43406,99
43407,47
43408,4
43409,80
43410,88
43411,85
43412,56
43413,27
43414,79
43415,94
43416,33
43417,41
43418,18
43419,47
43420,96
43421,47
43422,26
43423,2
43424,85
43425,50
43426,62
43427,4
43428,28
43429,63
43430,6
43431,9
43432,29
43433,65
43434,89
43435,79
43436,44
43437,64
43438,41
43439,95
43440,7
43441,59
43442,25
43443,18
43444,29
43445,74
43446,23
43447,88
43448,6
43449,16
43450,51
43451,75
43452,26
43453,19
43454,91
43455,94
43456,68
43457,58
43458,46
43459,80
43460,72
43461,77
43462,68
43463,42
43464,23
43465,49
43466,50
43467,95
43468,44
43469,84
43470,7
43471,47
43472,25
43473,26
43474,15
43475,95
43476,60
43477,27
43478,36
43479,47
43480,71
43481,94
43482,83
43483,56
43484,71
43485,64
43486,65
43487,95
43488,18
43489,13
43490,52
43491,45
43492,95
43493,58
43494,85
43495,37
43496,68
43497,18
43498,80
43499,45
43500,39
43501,41
43502,100
43503,27
43504,92
43505,67
43506,91
43507,80
43508,61
43509,98
43510,4
43511,54
43512,28
43513,51
43514,38
43515,11
43516,44
43517,20
43518,63
43519,3
43520,1
43521,81
43522,34
43523,87
43524,24
43525,85
43526,55
43527,54
43528,77
43529,3
43530,23
43531,92
43532,19
43533,19
43534,92
43535,51
43536,26
43537,62
43538,97
43539,37
43540,18
43541,48
43542,54
43543,9
43544,10
43545,23
43546,5
43547,1
43548,14
43549,65
43550,26
43551,7
43552,1
43553,21
43554,58
43555,97
43556,39
43557,96
43558,86
43559,16
43560,24
43561,87
43562,95
43563,22
43564,78
43565,31
43566,95
43567,38
43568,30
43569,85
43570,43
43571,56
43572,33
43573,13
43574,87
43575,88
43576,42
43577,66
43578,24
43579,24
43580,59
43581,18
43582,50
43583,52
43584,97
43585,10
43586,9
43587,42
43588,46
43589,50
43590,24
43591,70
43592,25
43593,12
43594,69
43595,73
43596,37
43597,31
43598,51
43599,56
43600,20
43601,90
43602,95
43603,83
43604,1
43605,70
43606,82
43607,50
43608,84
43609,24
43610,11
43611,100
43612,91
43613,5
43614,94
43615,58
43616,82
43617,19
43618,89
43619,58
43620,26
43621,98
43622,64
43623,93
43624,14
43625,33
43626,13
43627,6
43628,20
43629,20
43630,22
43631,77
43632,25
43633,10
43634,72
43635,86
43636,89
43637,74
43638,35
43639,16
43640,57
43641,55
43642,65
43643,65
43644,40
43645,99
43646,81
43647,12
43648,53
43649,86
43650,71
43651,94
43652,40
43653,43
43654,52
43655,15
43656,79
43657,18
43658,18
43659,71
43660,91
43661,5
43662,58
43663,34
43664,56
43665,55
43666,74
43667,33
43668,33
43669,96
43670,14
43671,3
43672,96
43673,59
43674,77
43675,22
43676,79
43677,18
43678,6
43679,70
43680,29
43681,70
43682,81
43683,30
43684,88
43685,48
43686,74
43687,85
43688,94
43689,82
43690,88
43691,42
43692,16
43693,13
43694,22
43695,94
43696,62
43697,40
43698,67
43699,44
43700,3
43701,75
43702,54
43703,93
43704,93
43705,2
43706,7
43707,16
43708,92
43709,87
43710,97
43711,51
43712,65
43713,2
43714,80
43715,21
43716,15
43717,75
43718,81
43719,42
43720,25
43721,12
43722,68
43723,56
43724,84
43725,78
43726,29
43727,47
43728,49
43729,43
43730,40
43731,49
43732,95
43733,99
43734,26
43735,25
43736,40
43737,8
43738,76
43739,67
43740,44
43741,32
43742,70
43743,65
43744,64
43745,10
43746,26
43747,30
43748,100
43749,21
43750,29
43751,58
43752,90
43753,35
43754,10
43755,65
43756,15
43757,34
43758,65
43759,75
43760,25
43761,99
43762,41
43763,100
43764,68
43765,27
43766,60
43767,93
43768,43
43769,92
43770,67
43771,70
43772,39
43773,26
43774,77
43775,26
43776,83
43777,2
43778,45
43779,3
43780,87
43781,30
43782,96
43783,100
43784,77
43785,4
43786,31
43787,98
43788,52
43789,78
43790,78
43791,99
43792,46
43793,20
43794,69
43795,88
43796,72
43797,48
43798,41
43799,60
43800,79
43801,53
43802,53
43803,52
43804,8
43805,28
43806,49
43807,87
43808,80
43809,40
43810,10
43811,46
43812,36
43813,25
43814,13
43815,17
43816,51
43817,79
43818,97
43819,66
43820,45
43821,32
43822,74
43823,87
43824,41
43825,48
43826,30
43827,99
43828,49
43829,13
43830,66
43831,84
43832,84
43833,64
43834,9
43835,87
43836,4
43837,64
43838,82
43839,47
43840,16
43841,39
43842,38
43843,52
43844,25
43845,64
43846,34
43847,16
43848,70
43849,16
43850,20
43851,24
43852,34
43853,6
43854,83
43855,92
43856,55
43857,23
43858,61
43859,14
43860,93
43861,55
43862,68
43863,82
43864,6
43865,49
43866,12
43867,86
43868,80
43869,80
43870,86
43871,50
43872,93
43873,60
43874,60
43875,53
43876,53
43877,13
43878,42
43879,21
43880,36
43881,51
43882,26
43883,35
43884,79
43885,8
43886,83
43887,85
43888,66
43889,88
43890,99
43891,16
43892,83
43893,31
43894,40
43895,59
43896,76
43897,32
43898,58
43899,79
43900,17
43901,85
43902,78
43903,28
43904,87
43905,41
43906,39
43907,55
43908,85
43909,8
43910,17
43911,37
43912,65
43913,14
43914,45
43915,66
43916,51
43917,32
43918,72
43919,79
43920,17
43921,82
43922,52
43923,66
43924,6
43925,47
43926,94
43927,33
43928,74
43929,38
43930,15
43931,3
43932,46
43933,53
43934,16
43935,29
43936,41
43937,66
43938,87
43939,55
43940,74
43941,49
43942,8
43943,33
43944,35
43945,69
43946,63
43947,100
43948,60
43949,88
43950,62
43951,82
43952,64
43953,72
43954,15
43955,52
43956,45
43957,96
43958,75
43959,15
43960,88
43961,19
43962,6
43963,34
43964,11
43965,5
43966,78
43967,31
43968,27
43969,83
43970,63
43971,80
43972,87
43973,29
43974,55
43975,5
43976,68
43977,21
43978,62
43979,38
43980,48
43981,3
43982,58
43983,14
43984,59
43985,66
43986,11
43987,16
43988,26
43989,2
43990,23
43991,70
43992,73
43993,41
43994,54
43995,86
43996,57
43997,76
43998,79
43999,93
44000,71
44001,79
44002,71
44003,3
44004,1
44005,69
44006,60
44007,43
44008,65
44009,7
44010,36
44011,14
44012,77
44013,73
44014,79
44015,30
44016,100
44017,32
44018,23
44019,60
44020,78
44021,82
44022,54
44023,59
44024,7
44025,87
44026,54
44027,66
44028,73
44029,98
44030,44
44031,1
44032,7
44033,98
44034,49
44035,74
44036,40
44037,76
44038,63
44039,86
44040,83
44041,3
44042,97
44043,3
44044,11
44045,81
44046,37
44047,28
44048,42
44049,69
44050,47
44051,61
44052,5
44053,42
44054,2
44055,7
44056,56
44057,46
44058,22
44059,37
44060,22
44061,17
44062,62
44063,99
44064,49
44065,79
44066,51
44067,34
44068,28
44069,22
44070,46
44071,22
44072,86
44073,77
44074,43
44075,37
44076,87
44077,82
44078,29
44079,34
44080,40
44081,4
44082,17
44083,75
44084,88
44085,78
44086,54
44087,14
44088,26
44089,83
44090,47
44091,73
44092,28
44093,14
44094,73
44095,44
44096,44
44097,34
44098,7
44099,25
44100,42
44101,77
44102,32
44103,21
44104,72
44105,81
44106,19
44107,38
44108,89
44109,62
44110,55
44111,27
44112,80
44113,57
44114,50
44115,85
44116,21
44117,19
44118,76
44119,51
44120,70
44121,89
44122,3
44123,87
44124,31
44125,25
44126,26
44127,48
44128,76
44129,50
44130,72
44131,24
44132,36
44133,31
44134,6
44135,61
44136,80
44137,14
44138,17
44139,23
44140,31
44141,25
44142,81
44143,60
44144,28
44145,52
44146,37
44147,61
44148,49
44149,100
44150,55
44151,97
44152,47
44153,55
44154,18
44155,68
44156,49
44157,3
44158,22
44159,31
44160,42
44161,94
44162,55
44163,28
44164,42
44165,1
44166,20
44167,36
44168,57
44169,63
44170,16
44171,84
44172,68
44173,1
44174,1
44175,95
44176,91
44177,19
44178,52
44179,36
44180,67
44181,49
44182,10
44183,58
44184,37
44185,29
44186,2
44187,94
44188,63
44189,48
44190,49
44191,38
44192,89
44193,78
44194,18
44195,23
44196,73
44197,43
44198,61
44199,71
44200,23
44201,2
44202,42
44203,50
44204,84
44205,33
44206,96
44207,72
44208,72
44209,23
44210,7
44211,74
44212,42
44213,94
44214,16
44215,90
44216,52
44217,90
44218,15
44219,16
44220,17
44221,64
44222,27
44223,31
44224,96
44225,52
44226,67
44227,38
44228,16
44229,70
44230,68
44231,97
44232,97
44233,35
44234,71
44235,4
44236,38
44237,82
44238,48
44239,58
44240,34
44241,72
44242,45
44243,80
44244,53
44245,92
44246,10
44247,1
44248,57
44249,65
44250,30
44251,62
44252,15
44253,27
44254,62
44255,1
44256,37
44257,76
44258,20
44259,3
44260,3
44261,48
44262,27
44263,36
44264,41
44265,13
44266,78
44267,11
44268,31
44269,63
44270,73
44271,45
44272,58
44273,91
44274,100
44275,66
44276,65
44277,33
44278,97
44279,54
44280,29
44281,76
44282,96
44283,3
44284,56
44285,57
44286,45
44287,99
44288,78
44289,27
44290,48
44291,17
44292,76
44293,54
44294,93
44295,19
44296,99
44297,8
44298,13
44299,4
44300,40
44301,86
44302,15
44303,11
44304,64
44305,2
44306,57
44307,12
44308,4
44309,71
44310,82
44311,29
44312,82
44313,14
44314,50
44315,42
44316,78
44317,47
44318,99
44319,94
44320,18
44321,40
44322,99
44323,75
44324,85
44325,6
44326,58
44327,82
44328,38
44329,73
44330,49
44331,86
44332,76
44333,93
44334,13
44335,85
44336,12
44337,46
44338,24
44339,71
44340,53
44341,32
44342,21
44343,74
44344,35
44345,2
44346,14
44347,63
44348,2
44349,98
44350,58
44351,41
44352,66
44353,31
44354,81
44355,10
44356,6
44357,34
44358,92
44359,49
44360,99
44361,97
44362,71
44363,53
44364,85
44365,50
44366,78
44367,58
44368,7
44369,3
44370,31
44371,23
44372,13
44373,34
44374,56
44375,52
44376,28
44377,47
44378,97
44379,24
44380,82
44381,97
44382,75
44383,79
44384,33
44385,16
44386,58
44387,80
44388,55
44389,91
44390,97
44391,78
44392,34
44393,89
44394,25
44395,60
44396,83
44397,28
44398,16
44399,23
44400,73
44401,46
44402,84
44403,1
44404,99
44405,77
44406,75
44407,61
44408,11
44409,88
44410,89
44411,91
44412,37
44413,52
44414,5
44415,38
44416,97
44417,28
44418,87
44419,51
44420,85
44421,65
44422,63
44423,20
44424,13
44425,52
44426,66
44427,21
44428,22
44429,86
44430,8
44431,1
44432,17
44433,71
44434,83
44435,52
44436,13
44437,93
44438,93
44439,10
44440,27
44441,13
44442,61
44443,58
44444,87
44445,26
44446,65
44447,66
44448,51
44449,82
44450,81
44451,67
44452,51
44453,60
44454,8
44455,54
44456,7
44457,9
44458,24
44459,3
44460,69
44461,44
44462,88
44463,90
44464,41
44465,95
44466,64
44467,87
44468,18
44469,4
44470,54
44471,73
44472,52
44473,39
44474,3
44475,18
44476,78
44477,35
44478,12
44479,9
44480,71
44481,93
44482,84
44483,71
44484,77
44485,25
44486,9
44487,30
44488,29
44489,18
44490,2
44491,67
44492,53
44493,100
44494,62
44495,100
44496,29
44497,54
44498,22
44499,96
44500,93
44501,22
44502,86
44503,83
44504,35
44505,68
44506,78
44507,1
44508,10
44509,70
44510,25
44511,6
44512,1
44513,25
44514,37
44515,5
44516,66
44517,61
44518,34
44519,69
44520,49
44521,91
44522,9
44523,71
44524,68
44525,89
44526,2
44527,36
44528,21
44529,92
44530,80
44531,37
44532,90
44533,29
44534,97
44535,39
44536,24
44537,55
44538,61
44539,18
44540,64
44541,15
44542,65
44543,92
44544,31
44545,58
44546,66
44547,91
44548,74
44549,79
44550,59
44551,12
44552,11
44553,5
44554,85
44555,70
44556,72
44557,23
44558,33
44559,21
44560,49
44561,20
44562,35
44563,66
44564,50
44565,97
44566,51
44567,35
44568,90
44569,95
44570,82
44571,67
44572,76
44573,38
44574,99
44575,47
44576,65
44577,6
44578,3
44579,33
44580,97
44581,98
44582,38
44583,78
44584,27
44585,94
44586,88
44587,78
44588,38
44589,42
44590,89
44591,32
44592,62
44593,18
44594,2
44595,9
44596,67
44597,66
44598,28
44599,71
44600,93
44601,88
44602,43
44603,58
44604,72
44605,18
44606,69
44607,42
44608,56
44609,5
44610,72
44611,22
44612,78
44613,85
44614,97
44615,50
44616,49
44617,33
44618,92
44619,61
44620,50
44621,95
44622,86
44623,47
44624,56
44625,86
44626,36
44627,83
44628,36
44629,79
44630,25
44631,73
44632,17
44633,68
44634,68
44635,23
44636,53
44637,20
44638,85
44639,21
44640,39
44641,6
44642,25
44643,58
44644,98
44645,7
44646,50
44647,57
44648,11
44649,31
44650,42
44651,34
44652,1
44653,10
44654,1
44655,50
44656,65
44657,34
44658,36
44659,69
44660,47
44661,43
44662,85
44663,68
44664,71
44665,28
44666,62
44667,92
44668,44
44669,57
44670,71
44671,61
44672,88
44673,18
44674,18
44675,71
44676,53
44677,24
44678,8
44679,61
44680,32
44681,13
44682,77
44683,41
44684,13
44685,6
44686,94
44687,21
44688,79
44689,30
44690,10
44691,52
44692,15
44693,80
44694,82
44695,32
44696,100
44697,67
44698,81
44699,75
44700,68
44701,28
44702,23
44703,59
44704,84
44705,55
44706,76
44707,72
44708,1
44709,88
44710,45
44711,58
44712,22
44713,79
44714,4
44715,33
44716,91
44717,74
44718,76
44719,79
44720,31
44721,85
44722,37
44723,68
44724,28
44725,74
44726,58
44727,93
44728,62
44729,62
44730,31
44731,79
44732,96
44733,31
44734,73
44735,38
44736,77
44737,29
44738,94
44739,26
44740,58
44741,61
44742,50
44743,81
44744,91
44745,86
44746,25
44747,48
44748,92
44749,31
44750,77
44751,27
44752,53
44753,69
44754,13
44755,40
44756,35
44757,42
44758,47
44759,39
44760,97
44761,80
44762,9
44763,87
44764,61
44765,88
44766,1
44767,71
44768,67
44769,33
44770,95
44771,25
44772,68
44773,84
44774,35
44775,8
44776,87
44777,12
44778,64
44779,88
44780,49
44781,62
44782,57
44783,71
44784,38
44785,53
44786,73
44787,11
44788,53
44789,32
44790,85
44791,57
44792,72
44793,92
44794,42
44795,37
44796,69
44797,19
44798,90
44799,47
44800,69
44801,24
44802,34
44803,54
44804,83
44805,61
44806,53
44807,26
44808,60
44809,81
44810,25
44811,44
44812,59
44813,86
44814,19
44815,71
44816,71
44817,82
44818,11
44819,86
44820,41
44821,16
44822,44
44823,100
44824,33
44825,12
44826,64
44827,79
44828,12
44829,37
44830,97
44831,12
44832,73
44833,30
44834,96
44835,68
44836,25
44837,51
44838,21
44839,98
44840,13
44841,78
44842,8
44843,70
44844,83
44845,95
44846,44
44847,18
44848,34
44849,9
44850,37
44851,62
44852,76
44853,21
44854,43
44855,54
44856,65
44857,27
44858,94
44859,92
44860,54
44861,8
44862,11
44863,94
44864,28
44865,82
44866,2
44867,11
44868,15
44869,74
44870,52
44871,40
44872,5
44873,16
44874,24
44875,84
44876,53
44877,88
44878,50
44879,97
44880,74
44881,95
44882,20
44883,39
44884,28
44885,8
44886,9
44887,66
44888,42
44889,59
44890,17
44891,59
44892,74
44893,74
44894,75
44895,61
44896,66
44897,3
44898,13
44899,10
44900,45
44901,12
44902,81
44903,37
44904,27
44905,89
44906,42
44907,33
44908,26
44909,40
44910,92
44911,64
44912,93
44913,72
44914,100
44915,80
44916,65
44917,70
44918,68
44919,83
44920,17
44921,45
44922,90
44923,5
44924,13
44925,49
44926,95
44927,64
44928,29
44929,52
44930,64
44931,29
44932,97
44933,2
44934,91
44935,38
44936,12
44937,92
44938,47
44939,3
44940,99
44941,63
44942,2
44943,9
44944,39
44945,59
44946,89
44947,29
44948,37
44949,94
44950,70
44951,45
44952,83
44953,28
44954,36
44955,17
44956,20
44957,44
44958,34
44959,60
44960,29
44961,66
44962,55
44963,85
44964,83
44965,18
44966,48
44967,53
44968,58
44969,60
44970,78
44971,97
44972,11
44973,63
44974,16
44975,14
44976,74
44977,64
44978,27
44979,78
44980,43
44981,9
44982,9
44983,93
44984,57
44985,44
44986,28
44987,47
44988,87
44989,80
44990,64
44991,2
44992,98
44993,90
44994,40
44995,40
44996,37
44997,2
44998,20
44999,92
45000,53
45001,77
45002,42
45003,55
45004,62
45005,68
45006,93
45007,54
45008,98
45009,96
45010,16
45011,89
45012,29
45013,76
45014,18
45015,97
45016,34
45017,90
45018,12
45019,24
45020,11
45021,38
45022,79
45023,2
45024,29
45025,49
45026,55
45027,42
45028,23
45029,34
45030,67
45031,5
45032,13
45033,87
45034,67
45035,45
45036,38
45037,72
45038,89
45039,70
45040,37
45041,58
45042,37
45043,18
45044,20
45045,96
45046,47
45047,28
45048,43
45049,14
45050,45
45051,52
45052,43
45053,1
45054,85
45055,77
45056,30
45057,9
45058,60
45059,28
45060,70
45061,67
45062,8
45063,43
45064,61
45065,65
45066,28
45067,65
45068,54
45069,41
45070,62
45071,50
45072,63
45073,22
45074,94
45075,5
45076,97
45077,86
45078,38
45079,89
45080,32
45081,77
45082,28
45083,57
45084,84
45085,48
45086,3
45087,61
45088,80
45089,92
45090,96
45091,79
45092,34
45093,5
45094,46
45095,19
45096,28
45097,21
45098,91
45099,92
45100,6
45101,49
45102,90
45103,70
45104,92
45105,99
45106,30
45107,63
45108,77
45109,5
45110,5
45111,15
45112,88
45113,100
45114,17
45115,60
45116,16
45117,86
45118,96
45119,29
45120,92
45121,21
45122,8
45123,7
45124,71
45125,1
45126,24
45127,20
45128,93
45129,14
45130,99
45131,52
45132,45
45133,64
45134,60
45135,59
45136,34
45137,51
45138,2
45139,64
45140,5
45141,39
45142,82
45143,20
45144,81
45145,100
45146,13
45147,71
45148,72
45149,15
45150,19
45151,61
45152,68
45153,30
45154,45
45155,52
45156,86
45157,32
45158,81
45159,66
45160,41
45161,83
45162,29
45163,93
45164,43
45165,62
45166,99
45167,44
45168,76
45169,73
45170,48
45171,92
45172,17
45173,30
45174,60
45175,30
45176,73
45177,21
45178,57
45179,18
45180,77
45181,47
45182,56
45183,48
45184,94
45185,28
45186,5
45187,13
45188,20
45189,22
45190,10
45191,32
45192,65
45193,56
45194,10
45195,70
45196,15
45197,90
45198,74
45199,40
45200,49
45201,28
45202,97
45203,10
45204,98
45205,12
45206,56
45207,77
45208,8
45209,54
45210,12
45211,47
